%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
16.0, 90.07549043279141, 55.42905724328011, 143.75053459685296, 166.08895703218877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779561201E9, 0.0, 2024-02-27 13:02:59.561
16.0, -54.969049548730254, -85.63622918538749, -52.571773677133024, -59.786040691658854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779561201E9, 0.0, 2024-02-27 13:02:59.561
17.0, 117.07008831296116, -327.34783327160403, 150.9274026118219, 171.18270077183843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779565247E9, 0.0, 2024-02-27 13:02:59.565
17.0, 119.85631377995014, -368.5278716837056, 166.09269693214446, 192.39915322046727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779565247E9, 0.0, 2024-02-27 13:02:59.565
18.0, -62.37031156104058, -606.5014457642101, -30.13611384294927, -22.028010739013553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779569169E9, 0.0, 2024-02-27 13:02:59.569
18.0, 44.011142678558826, -422.5507265436463, 54.61375905293971, 73.7770064258948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779569169E9, 0.0, 2024-02-27 13:02:59.569
19.0, 125.12209291756153, -337.38572475267574, 149.2145284321159, 182.70907243527472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779572257E9, 0.0, 2024-02-27 13:02:59.572
19.0, 2.382316271774471, -564.760422358755, 51.5807001888752, 79.5588917573914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779572257E9, 0.0, 2024-02-27 13:02:59.572
20.0, -43.289341987110674, -546.356374676805, -48.072674030438066, -38.96227773837745, 0.0, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779887719E9, 0.0, 2024-02-27 13:02:59.887
20.0, 123.10628684144467, -323.74256971431896, 151.23407440818846, 187.80281617492437, 0.0, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779887719E9, 0.0, 2024-02-27 13:02:59.887
21.0, 66.91802990715951, -473.03189614554867, 115.61900713015348, 153.01426678709686, 0.0, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779890681E9, 0.0, 2024-02-27 13:02:59.890
21.0, -66.85071170795709, -585.5542661123909, -51.82379368599504, -43.13974598888308, 0.0, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779890681E9, 0.0, 2024-02-27 13:02:59.890
22.0, 119.25044998712838, -807.4855393329635, 157.97337412834167, 192.88534021470696, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779893655E9, 0.0, 2024-02-27 13:02:59.893
22.0, 122.75099634565413, -836.5408220887184, 174.36161573417485, 217.83795271907002, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779893655E9, 0.0, 2024-02-27 13:02:59.893
31.0, 45.47718346118927, -996.6309795919806, 126.06454770639539, 170.84236987587065, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779902029E9, 0.0, 2024-02-27 13:02:59.902
31.0, -84.7423930959776, -1121.753072509542, -54.0639937594533, -43.285602087154984, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779902029E9, 0.0, 2024-02-27 13:02:59.902
32.0, 96.53803755622357, -1347.6187204835005, 151.34627140685916, 194.66179269365966, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779946981E9, 0.0, 2024-02-27 13:02:59.946
32.0, 103.96921876817942, -1387.1457231151871, 171.25749877095222, 210.51896850578487, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067779946981E9, 0.0, 2024-02-27 13:02:59.946
33.0, -68.50748738832772, -1617.9312094808556, -10.43058097641915, 5.273258937522769, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70906777994995E9, 0.0, 2024-02-27 13:02:59.949
33.0, 44.60952667146921, -1409.543983949814, 81.57843773346394, 116.22113102301955, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70906777994995E9, 0.0, 2024-02-27 13:02:59.949
34.0, 133.30499402061105, -1314.700121073518, 186.80052298679948, 224.24440134316683, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70906777999072E9, 0.0, 2024-02-27 13:02:59.990
34.0, 4.342023848555982, -1548.4775274037383, 85.06028459221125, 119.25792978703976, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70906777999072E9, 0.0, 2024-02-27 13:02:59.990
64.0, 82.44983442313969, -1448.9288703831844, 190.03553644847125, 239.4882335625589, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780098119E9, 0.0, 2024-02-27 13:03:00.098
64.0, -30.20343204215169, -1671.6773117440753, 96.94942655134946, 134.57656000554562, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780098119E9, 0.0, 2024-02-27 13:03:00.098
65.0, -75.65443620365113, -1645.9767192485742, 1.0733512872830033, 19.499838368967175, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780100869E9, 0.0, 2024-02-27 13:03:00.100
65.0, 94.87004217598587, -1419.3948804331012, 201.67036521062255, 247.02039207331836, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780100869E9, 0.0, 2024-02-27 13:03:00.100
66.0, 30.809295834973454, -1577.5178505596705, 162.47247377503663, 202.94193119555712, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780114489E9, 0.0, 2024-02-27 13:03:00.114
66.0, -115.41705253254622, -1719.764945374336, -30.52132353838533, -25.113428202457726, -0.0800000037997961, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709067780114489E9, 0.0, 2024-02-27 13:03:00.114
