%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 67.43039620108902, 40.428318521007895, 32.81575216120109, -13.996575584169477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70734011661E9, 0.0, 2024-02-07 13:08:36.610
1.0, 111.22836458217353, 53.776021462865174, 9.796667933929712, -39.20350128551945, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116621571E9, 0.0, 2024-02-07 13:08:36.621
1.0, 159.35339721199125, 97.81334344111383, -36.87728351308033, -75.48427075566724, 0.0, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116621571E9, 0.0, 2024-02-07 13:08:36.621
2.0, 96.32486325874925, 50.548487801104784, 12.567933801095933, -3.588434007484466, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116640598E9, 0.0, 2024-02-07 13:08:36.640
2.0, 120.22282397560775, 51.85745278559625, -0.17390534793958068, -15.428957267198712, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116640598E9, 0.0, 2024-02-07 13:08:36.640
3.0, 147.79336644895375, 126.69659079890698, -35.59449782827869, -81.43819148512557, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116643554E9, 0.0, 2024-02-07 13:08:36.643
3.0, 142.6622237097472, 81.25680633727461, -14.172350882086903, -46.94135429384187, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116643554E9, 0.0, 2024-02-07 13:08:36.643
4.0, 116.7970756161958, 76.95966128818691, 0.2898422465659678, -20.208549410570413, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116651254E9, 0.0, 2024-02-07 13:08:36.651
4.0, 122.31342805083841, 117.73579050507396, -37.93941510049626, -64.54880328522995, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116651254E9, 0.0, 2024-02-07 13:08:36.651
5.0, 183.14290083013475, 117.59741420671344, -49.477006463799626, -73.20667168265209, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116666886E9, 0.0, 2024-02-07 13:08:36.666
5.0, 128.1027931822464, 66.2186686154455, -8.375505950767547, -12.538014601450413, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116666886E9, 0.0, 2024-02-07 13:08:36.666
6.0, 136.74196207989007, 101.54576359689236, -25.17139665177092, -43.52682563429698, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116669797E9, 0.0, 2024-02-07 13:08:36.669
6.0, 190.9405922377482, 125.73543651029468, -58.07129656197503, -95.61241231719032, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116669797E9, 0.0, 2024-02-07 13:08:36.669
7.0, 108.89840690977871, 93.47505949251354, -12.567933801095933, -14.168610982131213, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116681237E9, 0.0, 2024-02-07 13:08:36.681
7.0, 106.19071934185922, 106.04112334363163, -20.601238905917853, -10.350173127371818, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116681237E9, 0.0, 2024-02-07 13:08:36.681
8.0, 164.61917634960264, 112.89262006245553, -44.15886872680858, -64.31692948797718, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116696892E9, 0.0, 2024-02-07 13:08:36.696
8.0, 142.79686010815203, 99.21206602454185, -18.37599843228236, -12.762408598791808, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116696892E9, 0.0, 2024-02-07 13:08:36.696
9.0, 89.40978824067861, 60.02539428882301, 8.24834935227409, 28.671943010296673, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116700095E9, 0.0, 2024-02-07 13:08:36.700
9.0, 119.84135418012738, 92.29325110651553, -18.26006153365597, -23.039653677027673, -0.06400000303983688, 0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707340116700095E9, 0.0, 2024-02-07 13:08:36.700
