%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, -9.465686787851155, -8.242739502340555, -31.553535926155746, -30.405386639758945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743231486E9, 0.0, 2024-02-26 13:09:03.231
2.0, -1.2304270854219794, -9.342270089313388, -18.269411283545196, -12.655821450054646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743231486E9, 0.0, 2024-02-26 13:09:03.231
3.0, -1.9971065763384104, -21.194013048894703, -37.4625778561458, -27.207772177644074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743241351E9, 0.0, 2024-02-26 13:09:03.241
3.0, -13.235505943186581, -41.84948050417006, -62.29551356192678, -66.15509031619877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743241351E9, 0.0, 2024-02-26 13:09:03.241
4.0, -5.187241238541901, -24.234551712870598, -26.325155788101256, -29.500330850481987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743244887E9, 0.0, 2024-02-26 13:09:03.244
4.0, -5.404155435971916, -22.315983035601676, -32.772743311710656, -35.981577473692596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743244887E9, 0.0, 2024-02-26 13:09:03.244
5.0, -11.829303559847176, -25.992304692044854, -62.168356963433325, -76.1817620974034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70898174325518E9, 0.0, 2024-02-26 13:09:03.255
5.0, -11.223439767025411, -17.065163497813046, -61.65599066950381, -68.73936118558049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70898174325518E9, 0.0, 2024-02-26 13:09:03.255
6.0, 7.22922661434859, -3.3285109605640173, -11.604909562505782, -33.67031930107623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743270651E9, 0.0, 2024-02-26 13:09:03.270
6.0, 2.9470411650836468, -11.29449786618352, -20.12440166156739, -53.19259706977755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743270651E9, 0.0, 2024-02-26 13:09:03.270
7.0, -7.715413608588278, -25.00871100369841, -45.56320116017014, -80.13109645061195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743273634E9, 0.0, 2024-02-26 13:09:03.273
7.0, 10.535298175178468, -9.446987288072705, 2.8011850668117404, -20.352535558864474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743273634E9, 0.0, 2024-02-26 13:09:03.273
8.0, 11.118722568266094, -2.9171219654381275, -0.8152981903403997, -33.06819540821016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743284934E9, 0.0, 2024-02-26 13:09:03.284
8.0, -7.491019611246884, -23.034043827094138, -48.21479022875428, -89.68654083739966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743284934E9, 0.0, 2024-02-26 13:09:03.284
9.0, 13.228026143275201, 3.377129659987986, -0.9574143886566162, -39.239030335098505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743300849E9, 0.0, 2024-02-26 13:09:03.300
9.0, 22.51045783329755, 4.903008841909468, -0.2730126967653632, -38.064701749011874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743300849E9, 0.0, 2024-02-26 13:09:03.300
10.0, 7.64809540938586, -3.2761523611843586, -45.21165056433529, -73.7396074263379, 0.0, 0.0, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743304062E9, 0.0, 2024-02-26 13:09:03.304
10.0, 1.970927276648581, 0.886356289498508, -55.391658243723214, -71.8135589491576, 0.0, 0.0, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743304062E9, 0.0, 2024-02-26 13:09:03.304
11.0, 24.58984220866114, 18.92015387583524, 5.026425540447235, -32.10330121964216, 0.0, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743315284E9, 0.0, 2024-02-26 13:09:03.315
11.0, 11.631088862195611, 1.2827856848016381, -14.361215829849243, -68.81415918469429, 0.0, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743315284E9, 0.0, 2024-02-26 13:09:03.315
12.0, -11.387995365075767, -25.102208502590656, -66.90307030733675, -105.3081029523164, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70898174333112E9, 0.0, 2024-02-26 13:09:03.331
12.0, 0.23935359716415405, -7.180607914924622, -39.426025332883, -69.78279327321798, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70898174333112E9, 0.0, 2024-02-26 13:09:03.331
13.0, 6.713120420463383, 0.6582223922014236, -17.136221596971154, -59.98051548935473, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743334366E9, 0.0, 2024-02-26 13:09:03.334
13.0, -11.68718736153096, -25.76043089479208, -51.89111188519746, -103.51669087354094, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743334366E9, 0.0, 2024-02-26 13:09:03.334
14.0, 5.561231234110892, -8.197860702872276, -23.909180416725576, -69.82767207268625, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743345357E9, 0.0, 2024-02-26 13:09:03.345
14.0, 11.373035765253007, -2.8722431659698486, -20.707826054655015, -57.02973442431539, -0.0800000037997961, 0.04800000227987766, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708981743345357E9, 0.0, 2024-02-26 13:09:03.345
