%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
2.0, 126.52455540094525, -230.5330431186594, -214.27382806129754, 101.12876475183293, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493824418E9, 0.0, 2024-02-26 22:14:53.824
2.0, 136.69521333044395, -381.1893029836938, -196.4980835719034, 27.204032277688384, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493824418E9, 0.0, 2024-02-26 22:14:53.824
3.0, 23.01160442736, -497.66848710365593, -321.10033039562404, -178.0454171905294, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493827357E9, 0.0, 2024-02-26 22:14:53.827
3.0, 160.68480159621686, -328.8811922534369, -242.77373567363247, 50.45312035223469, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493827357E9, 0.0, 2024-02-26 22:14:53.827
4.0, 113.51344345510006, -506.1244009034708, -346.77848349139094, 223.25519780488685, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493835435E9, 0.0, 2024-02-26 22:14:53.835
4.0, 131.42195439292118, -295.8653554446064, -197.7995687564835, 54.63245855271816, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493835435E9, 0.0, 2024-02-26 22:14:53.835
5.0, 373.1990067283623, -117.59367430675775, -151.47155805537477, 212.73859912948683, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493850877E9, 0.0, 2024-02-26 22:14:53.850
5.0, 253.60822584526613, -47.19379754085094, -78.12464012438431, 346.2305881478824, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493850877E9, 0.0, 2024-02-26 22:14:53.850
6.0, 434.96158454660326, -173.7651016912423, -125.41380511410534, 156.3352979477495, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493853996E9, 0.0, 2024-02-26 22:14:53.853
6.0, 484.36566296126693, -10.213666778989136, -3.7679492053575814, -6.5410850225016475, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493853996E9, 0.0, 2024-02-26 22:14:53.853
7.0, 608.5939197894186, -237.5416156356223, -220.491411737632, 96.59226610558107, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493898097E9, 0.0, 2024-02-26 22:14:53.898
7.0, 640.3064014636911, -375.82254654727876, -182.8044398841448, 36.59866096638143, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493898097E9, 0.0, 2024-02-26 22:14:53.898
8.0, 508.03174988087267, -507.19027239084244, -327.7367828669958, -181.06725635472685, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493901073E9, 0.0, 2024-02-26 22:14:53.901
8.0, 646.580083639361, -340.3290260178037, -250.79769102856517, 44.716113820206374, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493901073E9, 0.0, 2024-02-26 22:14:53.901
9.0, 604.3042545402423, -500.9782985644415, -334.48730228701606, 236.43460524873808, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493904732E9, 0.0, 2024-02-26 22:14:53.904
9.0, 618.7234388194047, -312.6500264457427, -199.95562108093873, 54.550180753692985, -0.04800000227987766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493904732E9, 0.0, 2024-02-26 22:14:53.904
10.0, 376.0207612449303, -132.90482472535223, -159.49551341030747, 204.7127738245763, -0.04800000227987766, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493907761E9, 0.0, 2024-02-26 22:14:53.907
10.0, 256.1607075650245, -24.735698306933045, -61.25956127420068, 356.9379217210226, -0.04800000227987766, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493907761E9, 0.0, 2024-02-26 22:14:53.907
11.0, 424.6226311190985, -189.18844910850748, -126.63862234959379, 159.259899713099, -0.04800000227987766, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493911646E9, 0.0, 2024-02-26 22:14:53.911
11.0, 485.70641709538177, -19.70179296657443, -9.843416683375835, -7.965986905619502, -0.04800000227987766, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493911646E9, 0.0, 2024-02-26 22:14:53.911
12.0, 616.0269709513523, -218.80097695766017, -209.71862991526723, 107.48659467650577, -0.06400000303983688, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493914572E9, 0.0, 2024-02-26 22:14:53.914
12.0, 621.6312110349536, -378.5227543152869, -179.1262482777238, 38.15071944799274, -0.06400000303983688, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.709014493914572E9, 0.0, 2024-02-26 22:14:53.914
